applicant_id,credit_score,annual_income,debt_to_income,employment_length_years,age,num_open_accounts,delinquencies_2yr,loan_amount_requested,zip_tier,protected_group,gender,loan_approved
APP103247,715,99400.0,0.24,16.3,37,8,0,7300.0,4,Group B,Male,1
APP103248,679,85700.0,0.446,9.2,30,4,0,25100.0,2,Group B,Female,0
APP103249,718,68000.0,0.424,0.5,21,7,0,24500.0,1,Group A,Female,1
APP103250,653,66100.0,0.354,6.4,55,2,0,23300.0,2,Group B,Male,0
APP103251,629,70200.0,0.405,0.1,41,3,0,1000.0,1,Group A,Male,0
APP103252,708,31300.0,0.285,1.3,45,1,0,18200.0,4,Group A,Female,0
APP103253,648,48200.0,0.175,14.4,43,6,0,34900.0,1,Group A,Female,1
APP103254,775,79100.0,0.304,2.5,47,7,0,1200.0,1,Group A,Female,1
APP103255,684,30000.0,0.285,17.5,44,2,0,32400.0,2,Group B,Male,1
APP103256,591,50100.0,0.116,6.4,42,7,0,1000.0,3,Group A,Female,0
APP103257,642,58600.0,0.224,0.2,50,2,2,23100.0,1,Group A,Female,0
APP103258,615,137700.0,0.205,4.8,53,5,2,3100.0,1,Group A,Male,1
APP103259,750,84200.0,0.224,2.6,58,7,0,19700.0,1,Group A,Male,0
APP103260,730,94300.0,0.487,1.6,31,4,0,28000.0,2,Group A,Female,0
APP103261,676,48700.0,0.396,6.3,44,5,1,6400.0,3,Group B,Male,0
APP103262,699,76700.0,0.446,,22,9,3,37100.0,2,Group A,Female,0
APP103263,674,25800.0,0.396,1.3,35,5,1,7800.0,1,Group A,Female,0
APP103264,736,60100.0,0.459,,39,7,0,21100.0,1,Group A,Male,1
APP103265,714,80100.0,0.343,4.8,50,8,0,8500.0,1,Group A,Female,1
APP103266,725,34000.0,0.507,2.5,40,7,0,29100.0,2,Group A,Male,0
APP103267,668,77400.0,0.205,3.4,49,5,0,33500.0,3,Group B,Female,1
APP103268,639,79400.0,0.333,4.1,37,3,0,14500.0,5,Group B,Female,0
APP103269,723,53500.0,0.227,2.3,34,6,0,32000.0,1,Group A,Female,1
APP103270,781,48000.0,0.477,0.0,31,7,0,20400.0,3,Group B,Male,1
APP103271,752,50800.0,0.386,2.2,49,9,1,15300.0,3,Group A,Female,1
APP103272,783,59700.0,0.471,2.0,36,8,0,8200.0,1,Group A,Female,0
APP103273,691,60400.0,0.186,0.7,21,7,1,11100.0,3,Group B,Female,0
APP103274,617,80200.0,0.274,1.7,49,6,0,26200.0,3,Group B,Female,0
APP103275,623,55200.0,0.144,16.8,30,6,2,11000.0,5,Group B,Male,1
APP103276,770,106500.0,0.38,0.3,43,6,0,24100.0,1,Group A,Female,1
APP103277,559,106300.0,0.293,5.1,27,3,0,15100.0,4,Group A,Male,0
APP103278,778,73700.0,0.423,18.6,41,7,0,32200.0,4,Group A,Male,1
APP103279,629,59700.0,0.343,2.2,21,5,1,12000.0,5,Group A,Female,0
APP103280,805,55200.0,0.106,2.6,41,5,1,3200.0,4,Group A,Female,1
APP103281,675,75600.0,0.157,2.0,30,11,0,6500.0,1,Group A,Female,1
APP103282,727,79800.0,0.349,0.0,26,7,0,22300.0,5,Group A,Male,1
APP103283,835,63200.0,0.391,,50,9,0,17500.0,4,Group A,Male,0
APP103284,659,58600.0,0.096,2.0,40,5,2,18100.0,1,Group A,Male,1
APP103285,657,76500.0,0.331,2.6,38,6,0,24000.0,1,Group A,Male,1
APP103286,635,69700.0,0.228,0.8,32,6,0,7200.0,5,Group A,Female,0
APP103287,615,54300.0,0.218,2.1,52,7,0,12000.0,1,Group A,Female,0
APP103288,659,70700.0,0.268,3.0,36,5,0,14100.0,4,Group A,Male,1
APP103289,644,53500.0,0.354,16.4,59,5,0,19300.0,2,Group A,Male,1
APP103290,599,50000.0,0.262,8.9,56,9,0,10200.0,3,Group A,Male,0
APP103291,666,67900.0,0.122,3.7,58,8,1,13800.0,3,Group B,Female,0
APP103292,709,54200.0,0.353,0.6,53,8,1,13200.0,3,Group A,Female,0
APP103293,622,50400.0,0.301,0.2,34,3,0,3900.0,2,Group A,Male,1
APP103294,669,93100.0,0.237,6.1,42,7,0,13300.0,4,Group A,Male,1
APP103295,771,58600.0,0.306,2.8,39,8,0,21700.0,4,Group B,Male,1
APP103296,588,112200.0,0.302,1.7,51,6,0,7600.0,3,Group B,Male,0
APP103297,806,83000.0,0.345,0.5,41,5,1,4800.0,1,Group A,Female,1
APP103298,636,48300.0,0.313,4.9,38,4,0,14700.0,1,Group A,Female,0
APP103299,693,95800.0,0.358,0.5,61,3,0,11700.0,5,Group A,Male,1
APP103300,763,50800.0,0.335,0.4,37,8,0,1000.0,1,Group B,Female,1
APP103301,783,115400.0,0.43,3.8,34,9,0,1000.0,1,Group A,Male,1
APP103302,711,73400.0,0.514,13.9,36,7,0,26500.0,4,Group A,Male,1
APP103303,635,81000.0,0.338,6.5,54,3,1,10900.0,5,Group B,Female,0
APP103304,629,68700.0,0.272,0.5,43,7,0,25600.0,4,Group B,Male,0
APP103305,643,74400.0,0.182,6.4,47,9,0,23300.0,3,Group A,Male,1
APP103306,803,62500.0,0.411,5.6,44,1,0,32700.0,2,Group A,Female,1
APP103307,655,45800.0,0.241,1.3,21,11,1,20200.0,4,Group A,Female,0
APP103308,701,76200.0,0.598,1.4,28,5,1,12100.0,3,Group A,Male,0
APP103309,612,92600.0,0.646,11.5,38,4,1,23700.0,2,Group A,Female,0
APP103310,605,39400.0,0.317,3.4,45,2,1,1000.0,5,Group B,Male,1
APP103311,682,105000.0,0.157,2.9,29,4,0,26200.0,5,Group B,Female,1
APP103312,659,82400.0,0.412,1.5,29,9,0,34300.0,2,Group A,Male,0
APP103313,664,57500.0,0.571,10.6,37,6,0,7200.0,3,Group A,Female,0
APP103314,584,57100.0,0.196,,57,8,0,15600.0,2,Group A,Male,0
APP103315,675,112700.0,0.549,6.6,21,3,1,18800.0,2,Group A,Female,0
APP103316,781,90500.0,0.137,0.3,21,7,0,14500.0,3,Group B,Female,1
APP103317,625,95400.0,0.18,5.7,62,8,0,16800.0,1,Group A,Male,1
APP103318,738,62000.0,0.374,5.1,23,8,0,10700.0,2,Group A,Female,0
APP103319,455,81300.0,0.452,7.0,36,4,0,12300.0,1,Group A,Male,0
APP103320,628,76400.0,0.333,3.4,23,5,1,44100.0,3,Group A,Female,0
APP103321,556,63800.0,0.389,4.6,37,4,0,19000.0,3,Group A,Male,0
APP103322,760,70600.0,0.461,17.1,39,7,0,1000.0,4,Group B,Male,1
APP103323,737,94600.0,0.474,3.6,60,4,0,12700.0,2,Group B,Female,1
APP103324,613,106400.0,0.272,19.5,50,2,0,14000.0,5,Group A,Male,1
APP103325,699,62000.0,0.245,5.9,26,2,2,32600.0,5,Group B,Female,0
APP103326,758,36500.0,0.456,6.8,21,8,0,31100.0,1,Group A,Female,0
APP103327,768,107400.0,0.39,2.6,47,6,1,18900.0,5,Group B,Male,1
APP103328,654,107700.0,0.405,1.9,35,6,0,7600.0,3,Group A,Male,1
APP103329,536,77600.0,0.267,6.6,32,8,0,19900.0,1,Group A,Female,0
APP103330,622,111000.0,0.41,8.4,55,2,0,10000.0,4,Group B,Female,0
APP103331,730,75900.0,0.22,7.7,21,10,0,20600.0,3,Group A,Male,1
APP103332,816,46200.0,0.367,6.7,37,4,1,26800.0,1,Group A,Male,0
APP103333,676,36500.0,0.352,3.4,49,8,0,12600.0,3,Group A,Female,1
APP103334,641,36300.0,0.353,0.8,27,5,1,19700.0,1,Group A,Female,0
APP103335,836,68100.0,0.426,0.5,57,10,0,24700.0,1,Group A,Female,0
APP103336,706,56800.0,0.228,4.1,29,6,0,22500.0,3,Group A,Male,0
APP103337,600,54100.0,0.414,7.9,40,11,0,3000.0,4,Group B,Female,0
APP103338,672,65400.0,0.342,5.8,33,5,0,17400.0,4,Group A,Female,1
APP103339,745,88600.0,0.253,1.5,21,8,0,1000.0,3,Group A,Male,1
APP103340,675,54900.0,0.195,5.0,36,7,0,20700.0,1,Group A,Male,0
APP103341,732,50800.0,0.548,4.7,51,7,0,25600.0,2,Group B,Male,1
APP103342,576,56500.0,0.332,25.5,29,4,0,21900.0,2,Group A,Female,1
APP103343,587,90100.0,0.301,0.8,33,7,0,20900.0,1,Group A,Male,0
APP103344,632,66300.0,0.214,2.3,35,5,2,20600.0,2,Group A,Female,0
APP103345,662,74700.0,0.46,3.7,47,3,2,23200.0,5,Group A,Female,1
APP103346,702,105300.0,0.451,0.6,37,6,0,9900.0,4,Group B,Male,1
APP103347,721,136200.0,0.43,15.2,41,5,0,12200.0,2,Group A,Female,1
APP103348,840,83400.0,0.333,1.7,41,6,1,19100.0,3,Group B,Female,1
APP103349,632,81000.0,0.423,9.9,35,6,0,29200.0,2,Group A,Male,0
APP103350,660,39600.0,0.249,0.7,61,8,0,22700.0,1,Group A,Female,1
APP103351,634,76800.0,0.364,9.5,29,6,0,24400.0,3,Group A,Male,1
APP103352,750,69500.0,0.334,9.9,49,4,0,15300.0,4,Group A,Male,1
APP103353,754,89400.0,0.369,1.4,56,9,0,18900.0,3,Group A,Female,1
APP103354,651,58600.0,0.141,6.3,39,5,0,17300.0,1,Group A,Female,1
APP103355,814,72800.0,0.546,1.1,42,9,0,6700.0,2,Group A,Male,1
APP103356,634,82500.0,0.518,5.9,47,3,0,20700.0,1,Group A,Female,0
APP103357,747,113600.0,0.213,8.7,37,8,0,16400.0,2,Group A,Female,1
APP103358,775,105500.0,0.404,0.2,21,10,0,25900.0,3,Group A,Female,1
APP103359,591,98400.0,0.176,6.4,38,10,0,4400.0,2,Group A,Male,1
APP103360,718,85500.0,0.349,4.4,61,1,0,13700.0,4,Group A,Male,1
APP103361,503,57600.0,0.098,16.6,48,6,0,1300.0,2,Group A,Male,0
APP103362,734,85400.0,0.308,5.4,42,12,1,21500.0,3,Group A,Female,1
APP103363,608,49500.0,0.286,0.8,50,4,0,25300.0,4,Group A,Male,0
APP103364,717,63100.0,0.467,1.9,39,5,0,21400.0,3,Group A,Female,1
APP103365,729,110700.0,0.524,1.1,41,5,1,35700.0,4,Group A,Male,1
APP103366,753,80900.0,0.526,4.2,36,8,0,23000.0,3,Group B,Female,0
APP103367,738,73400.0,0.467,9.6,47,7,1,10100.0,3,Group A,Female,1
APP103368,684,76500.0,0.349,2.1,35,2,1,29000.0,2,Group A,Female,1
APP103369,655,65700.0,0.383,9.1,37,7,0,36500.0,2,Group A,Female,0
APP103370,675,18000.0,0.382,3.8,52,13,1,24200.0,4,Group B,Female,0
APP103371,607,37700.0,0.21,5.4,39,6,0,11400.0,1,Group A,Male,0
APP103372,666,82800.0,0.466,2.6,48,6,1,12200.0,5,Group B,Female,0
APP103373,661,45900.0,0.416,0.3,49,6,0,21200.0,2,Group A,Female,0
APP103374,629,65400.0,0.421,1.3,40,7,0,14400.0,3,Group A,Female,0
APP103375,567,38500.0,0.089,0.9,37,4,0,27800.0,2,Group A,Male,1
APP103376,597,50800.0,0.39,4.4,25,5,1,15900.0,5,Group A,Female,0
APP103377,475,67900.0,0.451,3.9,28,6,0,25700.0,2,Group B,Male,0
APP103378,660,90200.0,0.338,7.6,48,7,0,24300.0,2,Group A,Male,0
APP103379,703,95000.0,0.285,2.0,48,6,0,5500.0,5,Group B,Male,1
APP103380,506,50400.0,0.19,6.4,29,7,0,17200.0,1,Group A,Male,0
APP103381,695,75400.0,0.182,2.2,46,7,0,27400.0,4,Group B,Male,1
APP103382,672,33800.0,0.357,1.8,44,9,0,16700.0,2,Group B,Male,1
APP103383,604,69400.0,0.314,7.4,52,6,0,21100.0,4,Group A,Female,0
APP103384,652,90900.0,0.313,2.3,67,5,0,19500.0,1,Group A,Male,0
APP103385,748,66400.0,0.508,3.7,48,7,3,10500.0,2,Group B,Male,0
APP103386,617,99600.0,0.202,1.0,33,5,0,33500.0,1,Group A,Female,0
APP103387,685,88100.0,0.302,6.7,50,6,0,11200.0,4,Group B,Female,1
APP103388,703,73800.0,0.526,4.7,28,4,0,9600.0,3,Group A,Male,0
APP103389,627,62000.0,0.306,15.1,68,6,0,27500.0,1,Group A,Male,0
APP103390,746,55200.0,0.347,6.1,26,7,1,13100.0,2,Group A,Female,1
APP103391,706,33000.0,0.321,0.6,46,7,0,18700.0,5,Group B,Female,0
APP103392,664,36900.0,0.418,8.0,41,7,0,21800.0,2,Group B,Female,0
APP103393,834,91900.0,0.114,7.1,36,5,0,27200.0,3,Group A,Male,1
APP103394,746,104300.0,0.318,5.1,35,6,1,1000.0,3,Group B,Female,1
APP103395,570,42100.0,0.346,,57,5,0,16700.0,2,Group B,Female,0
APP103396,655,69600.0,0.23,2.0,48,6,1,15300.0,4,Group A,Female,1
APP103397,840,30200.0,0.378,2.2,39,8,0,17600.0,1,Group A,Female,1
APP103398,616,44600.0,0.427,0.2,62,7,0,25000.0,5,Group B,Female,0
APP103399,684,74200.0,0.39,7.2,40,2,0,31300.0,1,Group A,Female,1
APP103400,760,55600.0,0.536,4.1,50,5,0,19800.0,2,Group A,Female,0
APP103401,722,22000.0,0.292,3.5,25,5,0,11000.0,4,Group B,Female,0
APP103402,732,109300.0,0.395,2.8,26,6,0,20100.0,1,Group A,Female,0
APP103403,728,66800.0,0.392,4.1,50,5,1,23200.0,4,Group B,Male,1
APP103404,682,41500.0,0.314,2.2,45,6,0,20500.0,1,Group B,Female,0
APP103405,628,71100.0,0.465,10.5,67,10,1,27500.0,1,Group B,Female,0
APP103406,708,66100.0,0.372,13.2,33,7,1,11900.0,1,Group A,Male,1
APP103407,654,78100.0,0.208,0.5,49,6,0,12400.0,1,Group A,Male,1
APP103408,649,59800.0,0.423,14.3,38,4,0,19600.0,2,Group A,Female,0
APP103409,776,75500.0,0.285,6.0,51,5,1,28400.0,1,Group A,Female,0
APP103410,655,90600.0,0.304,9.1,50,11,1,33500.0,5,Group A,Male,0
APP103411,791,36400.0,0.313,14.5,41,6,0,22900.0,3,Group A,Male,1
APP103412,697,51400.0,0.421,0.8,32,2,1,20900.0,4,Group A,Male,0
APP103413,670,88100.0,0.459,10.7,37,7,0,9500.0,3,Group A,Female,1
APP103414,562,54800.0,0.322,2.9,28,8,2,24600.0,1,Group A,Female,0
APP103415,818,66000.0,0.316,3.3,45,7,0,7900.0,1,Group A,Female,1
APP103416,680,56700.0,0.115,0.6,21,5,0,27700.0,2,Group A,Male,0
APP103417,532,58200.0,0.262,5.2,34,7,0,19600.0,5,Group B,Female,0
APP103418,744,56200.0,0.236,7.1,52,9,1,19300.0,2,Group A,Female,0
APP103419,677,37800.0,0.374,13.4,52,4,0,29800.0,5,Group B,Female,1
APP103420,619,79000.0,0.328,0.8,22,8,0,19300.0,5,Group B,Male,0
APP103421,741,93500.0,0.24,0.8,48,5,0,14800.0,1,Group A,Male,1
APP103422,514,63800.0,0.357,1.7,27,7,0,20500.0,2,Group A,Female,0
APP103423,634,90800.0,0.333,0.4,36,5,0,10400.0,1,Group A,Male,1
APP103424,661,56200.0,0.061,18.6,50,7,0,20200.0,2,Group A,Female,0
APP103425,735,54800.0,0.462,1.3,29,5,1,16600.0,2,Group A,Female,1
APP103426,826,77900.0,0.451,4.0,58,9,0,12000.0,4,Group A,Male,1
APP103427,664,78300.0,0.314,1.8,44,4,0,39600.0,5,Group B,Male,0
APP103428,710,65300.0,0.379,6.4,47,6,0,16400.0,5,Group B,Female,1
APP103429,850,84200.0,0.304,1.0,54,9,0,12800.0,1,Group B,Female,1
APP103430,680,37100.0,0.164,6.0,52,6,0,2800.0,4,Group A,Male,1
APP103431,710,60700.0,0.578,24.3,51,4,0,11400.0,3,Group A,Male,0
APP103432,600,91200.0,0.422,19.1,33,7,0,24800.0,2,Group B,Female,1
APP103433,807,91100.0,0.443,3.5,28,7,2,4200.0,4,Group A,Male,1
APP103434,634,88100.0,0.309,2.0,38,4,0,7700.0,1,Group A,Female,1
APP103435,697,92500.0,0.464,0.7,47,5,0,26800.0,2,Group A,Female,0
APP103436,696,59100.0,0.189,5.6,26,4,1,14700.0,2,Group A,Male,1
APP103437,686,27100.0,0.313,4.2,48,1,0,13700.0,2,Group A,Female,1
APP103438,652,61800.0,0.421,9.1,45,6,0,18700.0,5,Group A,Male,0
APP103439,696,83300.0,0.271,1.0,39,8,1,28800.0,3,Group A,Male,1
APP103440,794,87200.0,0.44,6.3,42,5,0,9400.0,2,Group A,Female,1
APP103441,828,55400.0,0.373,0.5,42,9,0,35600.0,5,Group A,Female,1
APP103442,669,44800.0,0.363,0.9,46,3,0,18800.0,3,Group A,Female,0
APP103443,651,47200.0,0.261,0.7,50,9,1,17600.0,1,Group A,Male,0
APP103444,627,55000.0,0.384,2.2,75,8,0,23700.0,4,Group B,Female,0
APP103445,850,22500.0,0.553,7.2,43,6,0,1000.0,2,Group A,Male,1
APP103446,688,55300.0,0.359,4.5,33,4,2,20600.0,2,Group A,Female,1
APP103447,752,69100.0,0.401,3.9,21,5,0,19700.0,4,Group B,Female,0
APP103448,725,65700.0,0.417,4.4,24,5,0,34400.0,5,Group A,Male,0
APP103449,824,60100.0,0.214,11.8,32,7,0,38700.0,4,Group B,Male,1
APP103450,664,51500.0,0.325,8.0,49,7,1,19600.0,2,Group B,Female,0
APP103451,608,54300.0,0.322,,36,3,1,19100.0,3,Group A,Male,0
APP103452,801,54700.0,0.106,13.9,46,4,1,16400.0,4,Group A,Female,1
APP103453,739,84900.0,0.427,1.5,32,6,0,17700.0,1,Group A,Female,0
APP103454,710,68000.0,0.237,11.4,46,7,0,14500.0,5,Group B,Female,0
APP103455,780,144000.0,0.415,4.0,51,3,0,27000.0,5,Group B,Male,0
APP103456,713,60000.0,0.257,1.3,36,8,0,30400.0,4,Group B,Male,0
APP103457,782,78500.0,0.565,1.2,46,9,0,29000.0,5,Group B,Male,0
APP103458,696,60600.0,0.309,1.6,36,10,1,29700.0,2,Group A,Female,0
APP103459,739,60000.0,0.551,15.7,26,1,1,22500.0,1,Group B,Female,1
APP103460,714,105500.0,0.321,3.0,48,8,1,25000.0,3,Group A,Female,1
APP103461,659,91900.0,0.334,3.7,46,3,1,24500.0,5,Group B,Male,1
APP103462,667,25900.0,0.512,5.1,48,4,0,4700.0,4,Group A,Male,0
APP103463,654,43500.0,0.239,1.0,52,8,0,15500.0,1,Group A,Male,0
APP103464,697,64700.0,0.345,3.4,38,4,0,12700.0,2,Group B,Female,0
APP103465,650,55600.0,0.399,11.7,39,6,0,17000.0,2,Group B,Male,1
APP103466,708,31800.0,0.384,2.7,38,5,1,16600.0,4,Group A,Male,1
APP103467,706,70800.0,0.345,2.8,45,9,1,23600.0,1,Group A,Female,1
APP103468,693,22900.0,0.33,0.2,39,8,0,14100.0,1,Group A,Female,0
APP103469,694,71000.0,0.433,2.2,43,5,0,1000.0,1,Group B,Male,0
APP103470,643,85500.0,0.359,2.2,32,4,0,20900.0,1,Group A,Female,0
APP103471,662,88900.0,0.446,14.5,29,9,0,15600.0,2,Group A,Male,1
APP103472,571,64500.0,0.383,10.0,30,8,0,22200.0,3,Group A,Male,0
APP103473,672,104300.0,0.412,8.2,46,5,0,7400.0,4,Group A,Male,1
APP103474,616,76000.0,0.465,0.3,40,4,0,22000.0,2,Group A,Male,0
APP103475,686,88300.0,0.306,4.1,35,4,0,10300.0,2,Group A,Female,1
APP103476,634,50300.0,0.462,4.1,49,7,0,2900.0,4,Group B,Female,0
APP103477,547,104500.0,0.323,2.0,58,5,0,14900.0,2,Group B,Female,0
APP103478,826,67900.0,0.186,6.8,35,10,0,2300.0,5,Group B,Male,1
APP103479,665,105800.0,0.304,0.7,28,8,1,12000.0,2,Group A,Female,0
APP103480,774,100600.0,0.261,4.8,52,6,1,18900.0,1,Group A,Female,1
APP103481,646,74200.0,0.381,2.6,41,9,0,5600.0,5,Group B,Male,1
APP103482,790,77700.0,0.309,2.3,39,4,2,20700.0,2,Group B,Female,1
APP103483,605,63700.0,0.354,4.7,53,8,0,5600.0,1,Group A,Female,1
APP103484,691,48300.0,0.452,10.5,38,10,0,9300.0,4,Group B,Female,0
APP103485,609,82300.0,0.503,0.6,46,3,0,8300.0,4,Group B,Male,0
APP103486,849,81100.0,0.372,1.8,43,11,0,23400.0,1,Group A,Female,1
APP103487,664,29200.0,0.459,6.6,75,5,0,19700.0,4,Group B,Male,0
APP103488,734,66000.0,0.321,5.5,39,10,1,13500.0,2,Group A,Female,0
APP103489,709,88800.0,0.168,2.6,52,8,0,1000.0,4,Group A,Female,1
APP103490,678,103200.0,0.21,6.2,38,10,0,17200.0,3,Group A,Male,0
APP103491,714,85400.0,0.318,3.7,46,4,0,7000.0,1,Group A,Female,1
APP103492,768,31600.0,0.428,4.9,39,8,0,6400.0,5,Group B,Female,0
APP103493,723,42700.0,0.319,3.1,51,8,0,23400.0,2,Group A,Female,0
APP103494,691,59700.0,0.47,0.3,40,2,0,10100.0,2,Group A,Male,1
APP103495,714,101600.0,0.541,1.5,47,7,0,18400.0,2,Group B,Male,0
APP103496,804,53400.0,0.242,3.4,32,7,1,9600.0,4,Group B,Male,0
APP103497,653,93400.0,0.574,1.1,31,5,0,25800.0,3,Group B,Male,0
APP103498,559,53000.0,0.16,13.9,21,8,1,22600.0,2,Group A,Female,0
APP103499,609,80800.0,0.543,17.1,45,10,0,26900.0,4,Group B,Male,1
APP103500,614,45400.0,0.336,4.0,33,4,0,28500.0,3,Group A,Female,0
APP103501,623,63300.0,0.314,7.9,67,13,0,4400.0,5,Group A,Female,1
APP103502,625,40800.0,0.339,0.2,35,9,1,35700.0,2,Group A,Female,0
APP103503,678,102600.0,0.252,3.8,56,5,0,1000.0,5,Group A,Male,1
APP103504,696,51300.0,0.505,3.5,55,8,1,12600.0,3,Group B,Female,0
APP103505,695,30900.0,0.264,1.3,38,4,1,13900.0,4,Group A,Female,0
APP103506,633,29000.0,0.278,3.8,32,9,0,2200.0,5,Group A,Female,0
APP103507,745,65900.0,0.188,6.1,39,9,0,13300.0,4,Group B,Male,1
APP103508,715,57000.0,0.26,5.6,55,4,0,26400.0,5,Group B,Female,1
APP103509,783,83600.0,0.263,,68,4,0,19000.0,2,Group A,Male,1
APP103510,735,62400.0,0.256,0.5,26,9,0,3400.0,5,Group B,Female,0
APP103511,657,96000.0,0.321,6.6,41,5,0,14900.0,4,Group B,Male,1
APP103512,765,58800.0,0.217,2.0,34,10,0,26200.0,5,Group B,Male,1
APP103513,698,92600.0,0.515,0.3,37,4,2,10700.0,3,Group B,Female,0
APP103514,732,45100.0,0.323,3.6,61,10,0,14400.0,4,Group B,Male,1
APP103515,727,31900.0,0.381,12.6,32,4,0,22000.0,4,Group B,Female,0
APP103516,672,48200.0,0.435,0.2,22,7,0,24900.0,3,Group A,Female,1
APP103517,687,40900.0,0.563,1.0,43,4,0,23700.0,3,Group A,Male,1
APP103518,671,38200.0,0.44,3.3,46,10,0,14700.0,1,Group A,Male,1
APP103519,625,77900.0,0.313,3.3,36,5,0,2900.0,5,Group B,Male,0
APP103520,541,61700.0,0.222,0.4,33,4,0,20300.0,1,Group A,Female,0
APP103521,635,71400.0,0.377,1.9,43,3,0,4300.0,5,Group B,Female,0
APP103522,693,80700.0,0.457,4.8,25,5,0,16700.0,2,Group A,Male,0
APP103523,751,27500.0,0.356,8.3,46,2,2,10300.0,1,Group A,Male,0
APP103524,732,81700.0,0.347,1.4,37,5,0,16200.0,3,Group A,Male,1
APP103525,662,39100.0,0.363,3.3,58,3,0,29000.0,3,Group A,Female,0
APP103526,636,54200.0,0.134,5.6,45,13,0,20400.0,2,Group A,Male,0
APP103527,668,22600.0,0.356,0.8,39,7,0,27700.0,4,Group A,Male,0
APP103528,617,83700.0,0.421,4.2,38,7,0,11100.0,5,Group B,Female,1
APP103529,543,27500.0,0.335,17.6,21,14,1,20700.0,2,Group A,Male,0
APP103530,580,39200.0,0.464,1.6,40,1,0,8100.0,5,Group A,Female,1
APP103531,769,40900.0,0.467,9.3,39,10,1,15800.0,5,Group A,Female,0
APP103532,801,64900.0,0.285,0.1,42,7,1,22400.0,1,Group A,Female,1
APP103533,729,64200.0,0.389,4.0,39,8,0,1000.0,5,Group A,Male,0
APP103534,676,87500.0,0.345,4.0,58,3,0,16600.0,3,Group B,Female,1
APP103535,589,65500.0,0.117,4.2,38,10,2,22300.0,3,Group B,Male,0
APP103536,670,91200.0,0.319,6.7,31,1,0,13700.0,2,Group A,Female,0
APP103537,720,77100.0,0.227,3.0,21,4,0,25200.0,1,Group A,Male,0
APP103538,734,45300.0,0.355,4.0,36,5,0,16900.0,3,Group A,Female,0
APP103539,725,52000.0,0.415,2.6,28,7,1,5100.0,5,Group A,Male,1
APP103540,759,104300.0,0.316,4.7,25,6,0,20600.0,4,Group B,Female,1
APP103541,806,97500.0,0.241,6.4,37,5,0,18400.0,2,Group A,Female,1
APP103542,654,87800.0,0.366,7.9,55,8,0,16400.0,1,Group B,Male,0
APP103543,850,90900.0,0.609,3.0,52,5,0,17400.0,2,Group A,Female,1
APP103544,549,79200.0,0.101,5.3,26,5,1,24500.0,4,Group A,Female,0
APP103545,629,76000.0,0.366,7.1,41,4,0,17700.0,1,Group A,Male,1
APP103546,693,69200.0,0.28,25.0,46,4,1,23300.0,3,Group A,Female,1
APP103547,716,108800.0,0.293,7.6,48,2,0,31200.0,4,Group B,Female,1
APP103548,668,56800.0,0.328,7.2,60,10,0,24400.0,3,Group A,Female,1
APP103549,648,73800.0,0.302,6.6,27,9,0,17900.0,4,Group B,Male,0
APP103550,823,27000.0,0.406,7.5,30,7,0,17400.0,2,Group B,Female,0
APP103551,645,33700.0,0.313,4.1,33,4,0,15300.0,2,Group A,Male,1
APP103552,614,111600.0,0.102,16.5,45,10,0,18400.0,3,Group A,Female,1
APP103553,790,82800.0,0.481,9.3,21,4,1,19000.0,3,Group A,Male,0
APP103554,735,62900.0,0.464,3.6,38,9,0,11700.0,3,Group A,Male,1
APP103555,751,69900.0,0.273,7.3,21,9,0,13400.0,4,Group B,Male,1
APP103556,693,35400.0,0.345,12.7,41,2,0,9900.0,4,Group A,Male,1
APP103557,591,57700.0,0.474,1.7,66,4,1,24500.0,2,Group B,Female,0
APP103558,686,33000.0,0.454,2.7,52,9,0,19900.0,1,Group A,Female,1
APP103559,582,60900.0,0.489,0.0,26,7,0,17700.0,5,Group A,Female,1
APP103560,696,84300.0,0.381,3.9,36,9,0,11900.0,2,Group B,Female,1
APP103561,722,78900.0,0.425,2.9,30,4,0,23300.0,4,Group A,Male,0
APP103562,750,106100.0,0.495,2.3,57,9,0,12100.0,2,Group B,Male,1
APP103563,674,75100.0,0.302,11.7,21,8,2,11600.0,5,Group A,Female,0
APP103564,729,18000.0,0.388,4.9,36,9,0,24500.0,4,Group B,Female,0
APP103565,621,114800.0,0.104,6.8,33,6,0,14300.0,4,Group B,Female,0
APP103566,743,47800.0,0.166,0.2,27,6,0,20300.0,4,Group B,Male,0
APP103567,724,71900.0,0.395,3.3,61,5,0,13100.0,2,Group A,Female,1
APP103568,628,70400.0,0.412,2.8,22,10,0,15800.0,4,Group B,Male,0
APP103569,714,73800.0,0.297,4.7,27,9,0,17500.0,1,Group A,Female,1
APP103570,751,69200.0,0.273,,60,4,1,27300.0,4,Group B,Male,1
APP103571,685,69600.0,0.301,0.4,40,9,0,21300.0,5,Group A,Female,0
APP103572,627,36300.0,0.361,2.5,39,8,1,22300.0,1,Group A,Male,0
APP103573,692,130100.0,0.085,3.8,33,6,1,22300.0,3,Group A,Female,1
APP103574,716,83600.0,0.391,1.0,41,8,0,27100.0,2,Group A,Male,1
APP103575,626,69200.0,0.344,0.7,36,8,0,32600.0,2,Group A,Female,0
APP103576,615,112200.0,0.367,0.2,32,5,0,22800.0,4,Group B,Male,1
APP103577,714,42300.0,0.326,2.2,24,2,1,9800.0,1,Group A,Female,0
APP103578,734,88800.0,0.188,2.1,41,4,0,20600.0,4,Group B,Male,0
